job,sex,year,count,perc
Author,men,1870,303,2.3078612227e-05
Author,men,1880,797,4.3534586754e-05
Author,men,1900,803,2.7046352092000004e-05
Author,men,1910,1260,3.2366697627e-05
Author,men,1920,3836,9.135842862300001e-05
Author,men,1930,7581,0.000155570954638
Author,men,1940,11522,0.000221443728932
Author,men,1950,9927,0.00016343184282100002
Author,men,1960,20930,0.000240830757261
Author,men,1970,18231,0.00016685610767100002
Author,men,1980,28608,0.000222625433377
Author,men,1990,61985,0.00041565610687800003
Author,men,2000,89748,0.000533825505047
Author,women,1850,0,0.0
Author,women,1860,201,2.3830881835e-05
Author,women,1870,201,1.5309574447e-05
Author,women,1880,99,5.407683925000001e-06
Author,women,1900,1104,3.7184523922000004e-05
Author,women,1910,756,1.9420018576000002e-05
Author,women,1920,2924,6.9638176562e-05
Author,women,1930,5055,0.00010373449092400001
Author,women,1940,4047,7.778013981800001e-05
Author,women,1950,5669,9.333082673000001e-05
Author,women,1960,11349,0.000130587112477
Author,women,1970,12021,0.00011002014537400001
Author,women,1980,26476,0.00020603436011200002
Author,women,1990,63063,0.000422884908736
Author,women,2000,107058,0.000636786233892
Baggageman,men,1850,809,0.000149642947118
Baggageman,men,1860,1509,0.00017890945616500002
Baggageman,men,1870,2913,0.000221874578939
Baggageman,men,1880,5186,0.00028327524078800004
Baggageman,men,1900,7529,0.000253589022293
Baggageman,men,1910,12846,0.00032998618866700004
Baggageman,men,1920,11103,0.000264429779199
Baggageman,men,1930,7582,0.000155591475803
Baggageman,men,1940,5504,0.00010578252769000001
Baggageman,men,1950,7482,0.00012317891084800002
Baggageman,men,1960,6868,7.902654758e-05
Baggageman,men,1970,0,0.0
Baggageman,men,1980,0,0.0
Baggageman,men,1990,0,0.0
Baggageman,men,2000,0,0.0
Baggageman,women,1850,0,0.0
Baggageman,women,1860,0,0.0
Baggageman,women,1870,0,0.0
Baggageman,women,1880,0,0.0
Baggageman,women,1900,0,0.0
Baggageman,women,1910,251,6.44765167e-06
Baggageman,women,1920,101,2.405422651e-06
Baggageman,women,1930,0,0.0
Baggageman,women,1940,0,0.0
Baggageman,women,1950,381,6.2725427730000006e-06
Baggageman,women,1960,498,5.730230153e-06
Baggageman,women,1970,0,0.0
Baggageman,women,1980,0,0.0
Baggageman,women,1990,0,0.0
Baggageman,women,2000,0,0.0
Baker,men,1850,14557,0.002692648184437
Baker,men,1860,17661,0.002093916438257
Baker,men,1870,24323,0.001852610842271
Baker,men,1880,36718,0.0020056498826170003
Baker,men,1900,70477,0.002373780518549
Baker,men,1910,69276,0.0017795518609790002
Baker,men,1920,99297,0.002364863891302
Baker,men,1930,123866,0.0025418746691980004
Baker,men,1940,139541,0.002681867677397
Baker,men,1950,110668,0.0018219678836910002
Baker,men,1960,108960,0.001253746742053
Baker,men,1970,96872,0.000886604402519
Baker,men,1980,88978,0.00069242050514
Baker,men,1990,107471,0.0007206739930990001
Baker,men,2000,109810,0.000653155264844
Baker,women,1850,101,1.8682246797e-05
Baker,women,1860,401,4.7543202069e-05
Baker,women,1870,602,4.5852556306000005e-05
Baker,women,1880,897,4.8996893749e-05
Baker,women,1900,4121,0.000138802013663
Baker,women,1910,5036,0.000129364039088
Baker,women,1920,4643,0.00011057799376900001
Baker,women,1930,10112,0.000207510024178
Baker,women,1940,12300,0.00023639627372500001
Baker,women,1950,9889,0.00016280623488100003
Baker,women,1960,28685,0.00033006355814700004
Baker,women,1970,49583,0.00045379992247600006
Baker,women,1980,66119,0.0005145333833010001
Baker,women,1990,100474,0.000673753838549
Baker,women,2000,117400,0.0006983009570410001
Bank Teller,men,1850,404,7.4728987189e-05
Bank Teller,men,1860,1004,0.00011903584757400001
Bank Teller,men,1870,806,6.1390631865e-05
Bank Teller,men,1880,1396,7.6253805657e-05
Bank Teller,men,1900,5029,0.000169384937324
Bank Teller,men,1910,0,0.0
Bank Teller,men,1920,18875,0.00044952824303100004
Bank Teller,men,1930,33870,0.0006950518709390001
Bank Teller,men,1940,0,0.0
Bank Teller,men,1950,35493,0.0005843342799710001
Bank Teller,men,1960,45627,0.000525006448234
Bank Teller,men,1970,41973,0.00038415069975700005
Bank Teller,men,1980,55680,0.00043329782335200005
Bank Teller,men,1990,61846,0.00041472400719400006
Bank Teller,men,2000,53683,0.00031930911649800004
Bank Teller,women,1850,0,0.0
Bank Teller,women,1860,0,0.0
Bank Teller,women,1870,101,7.692870742000001e-06
Bank Teller,women,1880,0,0.0
Bank Teller,women,1900,101,3.401845032e-06
Bank Teller,women,1910,0,0.0
Bank Teller,women,1920,2222,5.2919298332000006e-05
Bank Teller,women,1930,6067,0.000124501910274
Bank Teller,women,1940,0,0.0
Bank Teller,women,1950,32017,0.000527107616765
Bank Teller,women,1960,146571,0.0016865171964890002
Bank Teller,women,1970,312725,0.002862162046595
Bank Teller,women,1980,583967,0.004544389906781
Bank Teller,women,1990,562920,0.003774802543902
Bank Teller,women,2000,474467,0.0028221529828330004
Barber / Beautician,men,1850,7685,0.0014215155112590001
Barber / Beautician,men,1860,8928,0.0010585179752420001
Barber / Beautician,men,1870,24425,0.0018603798800500002
Barber / Beautician,men,1880,43679,0.002385881072576
Barber / Beautician,men,1900,122105,0.004112695918065
Barber / Beautician,men,1910,177585,0.0045617777763160006
Barber / Beautician,men,1920,187113,0.0044562955305120005
Barber / Beautician,men,1930,275008,0.0056434846449140005
Barber / Beautician,men,1940,218924,0.004207546164973
Barber / Beautician,men,1950,199062,0.003277230733938
Barber / Beautician,men,1960,232886,0.0026796995573590003
Barber / Beautician,men,1970,227274,0.0020800863921270002
Barber / Beautician,men,1980,176025,0.0013698141048050002
Barber / Beautician,men,1990,162502,0.0010896982928110001
Barber / Beautician,men,2000,180813,0.0010754845906770002
Barber / Beautician,women,1850,202,3.7364493594e-05
Barber / Beautician,women,1860,100,1.1856160116e-05
Barber / Beautician,women,1870,1104,8.4088408907e-05
Barber / Beautician,women,1880,2990,0.00016332297916600002
Barber / Beautician,women,1900,7325,0.00024671796895900003
Barber / Beautician,women,1910,19898,0.00051113694396
Barber / Beautician,women,1920,32802,0.0007812145922080001
Barber / Beautician,women,1930,118798,0.002437873403124
Barber / Beautician,women,1940,222479,0.004275870453842001
Barber / Beautician,women,1950,199372,0.0032823343776650004
Barber / Beautician,women,1960,382438,0.004400517589367
Barber / Beautician,women,1970,640008,0.005857563696914
Barber / Beautician,women,1980,636306,0.004951688304347
Barber / Beautician,women,1990,806487,0.005408102713039001
Barber / Beautician,women,2000,912194,0.005425774644017001
Bartender,men,1850,5660,0.0010469457116100002
Bartender,men,1860,9528,0.0011296549359440002
Bartender,men,1870,16476,0.0012549281025060002
Bartender,men,1880,25639,0.001400480890583
Bartender,men,1900,91055,0.0030668811827480004
Bartender,men,1910,110336,0.002834295197948
Bartender,men,1920,23312,0.0005552001272340001
Bartender,men,1930,1516,3.1110086694e-05
Bartender,men,1940,129349,0.0024859854967610004
Bartender,men,1950,207898,0.0034227010435150004
Bartender,men,1960,192736,0.002217714134328
Bartender,men,1970,189712,0.001736306615025
Bartender,men,1980,211294,0.001644274969242
Bartender,men,1990,194743,0.0013058984790150002
Bartender,men,2000,185678,0.001104421849246
Bartender,women,1850,0,0.0
Bartender,women,1860,0,0.0
Bartender,women,1870,0,0.0
Bartender,women,1880,100,5.462306995e-06
Bartender,women,1900,503,1.6941861895e-05
Bartender,women,1910,252,6.4733395250000005e-06
Bartender,women,1920,101,2.405422651e-06
Bartender,women,1930,0,0.0
Bartender,women,1940,6704,0.000128845578785
Bartender,women,1950,17293,0.00028470100311400005
Bartender,women,1960,32280,0.00037142937622500004
Bartender,women,1970,61604,0.0005638200678500001
Bartender,women,1980,192798,0.001500340404933
Bartender,women,1990,215718,0.001446551650617
Bartender,women,2000,232073,0.001380381584357
Bill Collector,men,1850,1212,0.000224186961567
Bill Collector,men,1860,2311,0.00027399586030300003
Bill Collector,men,1870,1908,0.000145326706699
Bill Collector,men,1880,3688,0.000201449881995
Bill Collector,men,1900,21211,0.0007144211385120001
Bill Collector,men,1910,31238,0.0008024372226060001
Bill Collector,men,1920,29573,0.000704312515559
Bill Collector,men,1930,36399,0.0007469498981490001
Bill Collector,men,1940,38109,0.0007324248451560001
Bill Collector,men,1950,18194,0.000299534496655
Bill Collector,men,1960,31184,0.000358818267292
Bill Collector,men,1970,40757,0.000373021467849
Bill Collector,men,1980,40434,0.000314654529264
Bill Collector,men,1990,61919,0.000415213527172
Bill Collector,men,2000,73893,0.00043951918755200006
Bill Collector,women,1850,0,0.0
Bill Collector,women,1860,0,0.0
Bill Collector,women,1870,0,0.0
Bill Collector,women,1880,100,5.462306995e-06
Bill Collector,women,1900,201,6.770008431e-06
Bill Collector,women,1910,2016,5.1786716203000005e-05
Bill Collector,women,1920,3228,7.687826058300001e-05
Bill Collector,women,1930,3538,7.260388306400001e-05
Bill Collector,women,1940,3309,6.359636339500001e-05
Bill Collector,women,1950,3874,6.377908321600001e-05
Bill Collector,women,1960,9255,0.00010649253026500001
Bill Collector,women,1970,30353,0.000277800638261
Bill Collector,women,1980,64010,0.0004981212944100001
Bill Collector,women,1990,125183,0.0008394462922850001
Bill Collector,women,2000,189733,0.0011285411880950001
Blacksmith,men,1850,96744,0.017895002813435
Blacksmith,men,1860,111164,0.013179781832426001
Blacksmith,men,1870,133448,0.010164338760818
Blacksmith,men,1880,177847,0.009714549122335001
Blacksmith,men,1900,220322,0.0074208049634330005
Blacksmith,men,1910,239044,0.006140527672730001
Blacksmith,men,1920,202217,0.0048160133892010005
Blacksmith,men,1930,117282,0.0024067633164300004
Blacksmith,men,1940,90238,0.001734303003941
Blacksmith,men,1950,45402,0.000747469782189
Blacksmith,men,1960,29270,0.000336794852605
Blacksmith,men,1970,21935,0.00020075633381400003
Blacksmith,men,1980,0,0.0
Blacksmith,men,1990,0,0.0
Blacksmith,men,2000,0,0.0
Blacksmith,women,1850,101,1.8682246797e-05
Blacksmith,women,1860,503,5.9636485388000006e-05
Blacksmith,women,1870,201,1.5309574447e-05
Blacksmith,women,1880,0,0.0
Blacksmith,women,1900,200,6.736326797000001e-06
Blacksmith,women,1910,504,1.2946679050000001e-05
Blacksmith,women,1920,707,1.6837958560000003e-05
Blacksmith,women,1930,0,0.0
Blacksmith,women,1940,303,5.823420401000001e-06
Blacksmith,women,1950,65,1.070118845e-06
Blacksmith,women,1960,99,1.139142138e-06
Blacksmith,women,1970,500,4.5761644360000005e-06
Blacksmith,women,1980,0,0.0
Blacksmith,women,1990,0,0.0
Blacksmith,women,2000,0,0.0
Blaster,men,1850,0,0.0
Blaster,men,1860,0,0.0
Blaster,men,1870,300,2.2850111116000003e-05
Blaster,men,1880,0,0.0
Blaster,men,1900,302,1.0171853464000001e-05
Blaster,men,1910,0,0.0
Blaster,men,1920,2320,5.525327278500001e-05
Blaster,men,1930,1011,2.0746898184000002e-05
Blaster,men,1940,6971,0.000133977107653
Blaster,men,1950,11950,0.00019673723398
Blaster,men,1960,8858,0.00010192445522300001
Blaster,men,1970,10522,9.630080439400001e-05
Blaster,men,1980,12387,9.639475822300001e-05
Blaster,men,1990,10256,6.8774203954e-05
Blaster,men,2000,11083,6.5922227486e-05
Blaster,women,1850,0,0.0
Blaster,women,1860,0,0.0
Blaster,women,1870,0,0.0
Blaster,women,1880,0,0.0
Blaster,women,1900,0,0.0
Blaster,women,1910,0,0.0
Blaster,women,1920,0,0.0
Blaster,women,1930,0,0.0
Blaster,women,1940,202,3.882280267000001e-06
Blaster,women,1950,0,0.0
Blaster,women,1960,100,1.1506486250000001e-06
Blaster,women,1970,402,3.679236206e-06
Blaster,women,1980,541,4.21002375e-06
Blaster,women,1990,537,3.600989423e-06
Blaster,women,2000,1187,7.060334207000001e-06
Boarding House Keeper,men,1850,2124,0.000392882100964
Boarding House Keeper,men,1860,4819,0.000571348356036
Boarding House Keeper,men,1870,4924,0.00037504649045500005
Boarding House Keeper,men,1880,7586,0.00041437060868
Boarding House Keeper,men,1900,12564,0.00042317604942100005
Boarding House Keeper,men,1910,19149,0.00049189674037
Boarding House Keeper,men,1920,16353,0.000389464124943
Boarding House Keeper,men,1930,10617,0.00021787321268800002
Boarding House Keeper,men,1940,8844,0.000169974686571
Boarding House Keeper,men,1950,7385,0.00012158196426300001
Boarding House Keeper,men,1960,4282,4.927077413200001e-05
Boarding House Keeper,men,1970,2103,1.9247347618000002e-05
Boarding House Keeper,men,1980,0,0.0
Boarding House Keeper,men,1990,0,0.0
Boarding House Keeper,men,2000,0,0.0
Boarding House Keeper,women,1850,910,0.00016832519391600002
Boarding House Keeper,women,1860,9733,0.001153960064184
Boarding House Keeper,women,1870,9138,0.000696014384601
Boarding House Keeper,women,1880,16963,0.000926571135651
Boarding House Keeper,women,1900,78882,0.002656874652216
Boarding House Keeper,women,1910,141058,0.0036234774872400005
Boarding House Keeper,women,1920,110201,0.002624554273396
Boarding House Keeper,women,1930,81890,0.001680478231804
Boarding House Keeper,women,1940,55217,0.001061227076936
Boarding House Keeper,women,1950,21857,0.00035983980946400004
Boarding House Keeper,women,1960,38355,0.000441331280207
Boarding House Keeper,women,1970,10713,9.8048899209e-05
Boarding House Keeper,women,1980,0,0.0
Boarding House Keeper,women,1990,0,0.0
Boarding House Keeper,women,2000,0,0.0
Boatman,men,1850,28295,0.005233803694349001
Boatman,men,1860,22671,0.0026879100601170003
Boatman,men,1870,19903,0.0015159525384910002
Boatman,men,1880,22846,0.001247918656198
Boatman,men,1900,8743,0.000294478525954
Boatman,men,1910,5291,0.000135914442179
Boatman,men,1920,5850,0.00013932398525700002
Boatman,men,1930,5561,0.00011411820059900001
Boatman,men,1940,12583,0.00024183530994200002
Boatman,men,1950,14891,0.000245155995916
Boatman,men,1960,8368,9.628627695900001e-05
Boatman,men,1970,6510,5.9581660958000006e-05
Boatman,men,1980,0,0.0
Boatman,men,1990,0,0.0
Boatman,men,2000,0,0.0
Boatman,women,1850,304,5.6231713132e-05
Boatman,women,1860,200,2.3712320233e-05
Boatman,women,1870,202,1.5385741484000003e-05
Boatman,women,1880,300,1.6386920986e-05
Boatman,women,1900,0,0.0
Boatman,women,1910,0,0.0
Boatman,women,1920,0,0.0
Boatman,women,1930,0,0.0
Boatman,women,1940,1355,2.6042028528000003e-05
Boatman,women,1950,773,1.2726182582000002e-05
Boatman,women,1960,199,2.289790764e-06
Boatman,women,1970,100,9.152328872317398e-07
Boatman,women,1980,0,0.0
Boatman,women,1990,0,0.0
Boatman,women,2000,0,0.0
Boilermaker,men,1850,2020,0.000373644935945
Boilermaker,men,1860,3917,0.000464405791781
Boilermaker,men,1870,7332,0.0005584567156810001
Boilermaker,men,1880,10973,0.000599378946619
Boilermaker,men,1900,28436,0.000957770944073
Boilermaker,men,1910,39803,0.001022453702906
Boilermaker,men,1920,71945,0.0017134468580090002
Boilermaker,men,1930,55615,0.0011412846118180001
Boilermaker,men,1940,34322,0.000659641699741
Boilermaker,men,1950,38374,0.0006317652398950001
Boilermaker,men,1960,30978,0.00035644793112400003
Boilermaker,men,1970,35752,0.000327214061843
Boilermaker,men,1980,42092,0.000327556968041
Boilermaker,men,1990,28061,0.00018817013818
Boilermaker,men,2000,24467,0.00014553091580800002
Boilermaker,women,1850,0,0.0
Boilermaker,women,1860,0,0.0
Boilermaker,women,1870,0,0.0
Boilermaker,women,1880,0,0.0
Boilermaker,women,1900,100,3.368163398e-06
Boilermaker,women,1910,252,6.4733395250000005e-06
Boilermaker,women,1920,202,4.810845302e-06
Boilermaker,women,1930,0,0.0
Boilermaker,women,1940,303,5.823420401000001e-06
Boilermaker,women,1950,319,5.251814028000001e-06
Boilermaker,women,1960,99,1.139142138e-06
Boilermaker,women,1970,602,5.509701981e-06
Boilermaker,women,1980,761,5.922048196e-06
Boilermaker,women,1990,664,4.452620068000001e-06
Boilermaker,women,2000,810,4.8179197200000005e-06
Bookbinder,men,1850,3435,0.0006353813638480001
Bookbinder,men,1860,3410,0.000404295059988
Bookbinder,men,1870,5127,0.000390508398977
Bookbinder,men,1880,6884,0.00037602521357200003
Bookbinder,men,1900,13265,0.000446786874846
Bookbinder,men,1910,0,0.0
Bookbinder,men,1920,11605,0.00027638544425800005
Bookbinder,men,1930,11625,0.00023855854737700002
Bookbinder,men,1940,0,0.0
Bookbinder,men,1950,14948,0.000246094407827
Bookbinder,men,1960,14843,0.00017079077544300002
Bookbinder,men,1970,17835,0.000163231785437
Bookbinder,men,1980,14787,0.00011507138854000002
Bookbinder,men,1990,16648,0.00011163737787000001
Bookbinder,men,2000,29675,0.000176508355197
Bookbinder,women,1850,0,0.0
Bookbinder,women,1860,201,2.3830881835e-05
Bookbinder,women,1870,702,5.3469260012e-05
Bookbinder,women,1880,3490,0.000190634514143
Bookbinder,women,1900,12966,0.000436716066284
Bookbinder,women,1910,0,0.0
Bookbinder,women,1920,11707,0.00027881468297600003
Bookbinder,women,1930,8599,0.00017646150098000001
Bookbinder,women,1940,0,0.0
Bookbinder,women,1950,17486,0.00028787843291800004
Bookbinder,women,1960,24210,0.000278572032168
Bookbinder,women,1970,35459,0.00032453242948300004
Bookbinder,women,1980,23481,0.000182727481863
Bookbinder,women,1990,21119,0.00014161880005
Bookbinder,women,2000,34600,0.00020580249670900001
Bookkeeper,men,1850,2225,0.00041156434776200003
Bookkeeper,men,1860,16847,0.0019974072949050002
Bookkeeper,men,1870,30849,0.0023496769260870002
Bookkeeper,men,1880,62745,0.0034273245243430003
Bookkeeper,men,1900,158957,0.0053539314937790005
Bookkeeper,men,1910,294208,0.007557572520283001
Bookkeeper,men,1920,244835,0.005831006483852001
Bookkeeper,men,1930,234070,0.00480338917717
Bookkeeper,men,1940,454109,0.008727615891495
Bookkeeper,men,1950,177052,0.002914872029343
Bookkeeper,men,1960,170070,0.001956908116933
Bookkeeper,men,1970,337040,0.003084700923125
Bookkeeper,men,1980,226696,0.001764132244301
Bookkeeper,men,1990,239124,0.001603506508044
Bookkeeper,men,2000,220113,0.001309242917864
Bookkeeper,women,1850,0,0.0
Bookkeeper,women,1860,301,3.5687041952000005e-05
Bookkeeper,women,1870,1204,9.170511261300001e-05
Bookkeeper,women,1880,2889,0.0001578060491
Bookkeeper,women,1900,57988,0.0019531305916770003
Bookkeeper,women,1910,190197,0.004885753006853
Bookkeeper,women,1920,283872,0.006760714246672001
Bookkeeper,women,1930,385193,0.007904609250744
Bookkeeper,women,1940,475928,0.009146959818034001
Bookkeeper,women,1950,595798,0.009808841048613001
Bookkeeper,women,1960,1262258,0.014524154323888
Bookkeeper,women,1970,1840579,0.016845584323481003
Bookkeeper,women,1980,2139251,0.016647500034201002
Bookkeeper,women,1990,2111677,0.014160384622149
Bookkeeper,women,2000,1920224,0.011421586515625
Bootblack,men,1850,0,0.0
Bootblack,men,1860,202,2.3949443436e-05
